ShiptmentID,TemperatureID,DateTimeStemp,Temperature,Humidity,TemperatureUnit,Source
SP-8469,664,2022-06-01 01:16:54,-34.57,84.94,Celsius,Weather Station
SP-9054,665,2022-09-29 01:01:36,-7.88,39.91,Celsius,Mobile App
SP-5012,666,2022-07-02 13:40:18,36.73,18.2,Celsius,Mobile App
SP-7597,667,2022-11-05 23:27:48,38.25,59.93,Celsius,Mobile App
SP-5849,668,2022-05-14 11:18:45,-15.13,62.91,Celsius,Weather Station
SP-2349,669,2022-03-16 18:22:50,-13.09,76.97,Celsius,Mobile App
SP-5877,670,2022-07-11 01:23:04,-27.92,85.33,Fahrenheit,Weather Station
SP-0677,671,2022-09-29 20:02:02,-12.56,0.64,Celsius,IoT Device
SP-8965,672,2022-06-09 23:03:56,2.46,82.87,Celsius,IoT Device
SP-8681,673,2022-07-24 17:56:02,27.34,97.24,Fahrenheit,Weather Station
SP-1765,674,2022-03-17 10:40:23,3.83,33.78,Fahrenheit,Weather Station
SP-4699,675,2022-05-17 16:33:11,35.36,48.86,Fahrenheit,IoT Device
SP-1925,676,2022-03-22 12:58:45,36.39,12.71,Celsius,Weather Station
SP-9928,677,2022-06-01 17:05:58,-43.92,46.26,Fahrenheit,Mobile App
SP-0226,678,2022-02-08 08:32:49,-26.21,36.75,Fahrenheit,Weather Station
SP-3114,679,2022-05-15 20:25:05,18.4,21.97,Fahrenheit,Mobile App
SP-1870,680,2022-07-27 15:23:47,-18.63,40.1,Celsius,Weather Station
SP-7205,681,2022-04-04 06:22:49,-20.61,11.78,Fahrenheit,Weather Station
SP-9404,682,2022-06-22 03:27:17,-16.68,54.03,Fahrenheit,Mobile App
SP-2868,683,2022-03-18 15:37:35,-16.78,49.19,Celsius,Mobile App
SP-0149,684,2022-08-20 04:46:45,-6.67,17.5,Fahrenheit,IoT Device
SP-5109,685,2022-04-19 06:13:31,-39.96,57.84,Celsius,Weather Station
SP-4859,686,2022-09-09 22:05:12,0.83,27.1,Celsius,IoT Device
SP-1747,687,2022-03-03 06:22:52,39.59,1.63,Celsius,IoT Device
SP-9455,688,2022-08-10 08:30:53,-9.77,12.45,Fahrenheit,Mobile App
SP-0707,689,2022-01-21 16:16:01,-45.41,75.21,Fahrenheit,Weather Station
SP-6356,690,2022-03-27 20:00:00,44.08,10.12,Celsius,Mobile App
SP-1499,691,2022-06-08 06:57:15,-44.25,77.73,Celsius,Weather Station
SP-6844,692,2022-08-25 07:16:02,-15.95,47.09,Celsius,Weather Station
SP-0318,693,2022-12-27 10:05:47,-21.93,20.37,Celsius,Mobile App
SP-2140,694,2022-11-07 09:18:38,-9.38,36.45,Fahrenheit,Mobile App
SP-9271,695,2022-02-05 10:19:39,35.71,0.68,Fahrenheit,IoT Device
SP-1639,696,2022-04-26 21:33:26,-47.32,2.59,Celsius,Mobile App
SP-3822,697,2022-07-30 13:15:00,23.46,78.64,Fahrenheit,Weather Station
SP-0638,698,2022-04-02 06:30:07,-47.4,8.78,Fahrenheit,Weather Station
SP-2617,699,2022-07-25 04:14:08,10.94,40.46,Celsius,Weather Station
SP-0792,700,2022-12-25 11:07:41,-8.13,13.03,Fahrenheit,Weather Station
SP-8030,701,2022-02-21 23:11:19,-31.26,32.77,Fahrenheit,Weather Station
SP-4043,702,2022-09-14 06:50:37,-2.41,2.97,Fahrenheit,Mobile App
SP-7726,703,2022-02-04 15:36:16,5.65,76.34,Fahrenheit,Weather Station
SP-6389,704,2022-09-10 14:24:21,-8.23,36.89,Fahrenheit,Mobile App
SP-4804,705,2022-05-26 12:45:20,28.89,94.7,Celsius,IoT Device
SP-3925,706,2022-03-29 04:14:22,35.92,27.93,Fahrenheit,Weather Station
SP-0865,707,2022-05-16 21:27:10,20.78,35.32,Celsius,IoT Device
SP-6546,708,2022-07-26 04:54:44,44.0,82.21,Celsius,Weather Station
SP-1390,709,2022-07-24 04:39:47,-44.15,84.93,Fahrenheit,IoT Device
SP-7274,710,2022-04-30 14:19:42,-0.04,86.89,Fahrenheit,Weather Station
SP-4014,711,2022-05-11 07:57:25,16.33,1.43,Fahrenheit,IoT Device
SP-4783,712,2022-01-26 22:10:22,-36.83,66.67,Fahrenheit,IoT Device
SP-2075,713,2022-07-25 04:01:58,-33.99,12.4,Fahrenheit,IoT Device
SP-2321,714,2022-11-30 03:16:43,-20.97,13.52,Celsius,Mobile App
SP-6477,715,2022-06-20 22:26:16,25.14,45.94,Celsius,Mobile App
SP-8153,716,2022-08-19 07:04:23,45.37,8.79,Fahrenheit,IoT Device
SP-1811,717,2022-07-30 17:09:17,44.85,30.65,Celsius,IoT Device
SP-9413,718,2022-01-26 13:26:58,-38.47,89.26,Celsius,Mobile App
SP-4223,719,2022-07-01 00:37:16,-18.25,16.47,Celsius,Weather Station
SP-5973,720,2022-09-15 14:52:26,46.37,93.85,Fahrenheit,IoT Device
SP-9899,721,2022-07-14 13:01:35,-7.74,48.03,Celsius,IoT Device
SP-4524,722,2022-07-28 19:27:14,49.79,2.97,Fahrenheit,Weather Station
SP-6649,723,2022-07-01 07:03:45,-7.21,50.65,Celsius,Mobile App
SP-4645,724,2022-06-11 19:31:07,22.98,32.06,Fahrenheit,Weather Station
SP-3270,725,2022-08-29 03:15:09,47.18,29.47,Fahrenheit,IoT Device
SP-0265,726,2022-04-11 19:18:21,-6.81,24.77,Celsius,IoT Device
SP-4368,727,2022-07-29 21:43:58,21.72,67.51,Fahrenheit,Weather Station
SP-7195,728,2022-02-23 12:36:52,-1.01,51.72,Fahrenheit,Weather Station
SP-8838,729,2022-06-01 19:58:25,9.76,0.86,Fahrenheit,IoT Device
SP-0009,730,2022-05-28 03:31:44,11.75,21.01,Fahrenheit,IoT Device
SP-5013,731,2022-04-13 18:06:28,26.22,37.94,Celsius,Mobile App
SP-4349,732,2022-08-27 04:26:32,31.71,18.89,Fahrenheit,Weather Station
SP-4029,733,2022-08-26 01:11:53,32.36,29.12,Celsius,IoT Device
SP-9999,734,2022-07-24 19:09:27,-43.22,13.05,Celsius,Weather Station
SP-2125,735,2022-11-13 19:04:26,-8.37,64.49,Fahrenheit,Mobile App
SP-6047,736,2022-11-15 06:44:35,-43.63,62.5,Fahrenheit,Mobile App
SP-0043,737,2022-01-02 01:50:32,-30.8,54.33,Fahrenheit,Weather Station
SP-7239,738,2022-07-10 10:59:55,-47.76,94.4,Celsius,Mobile App
SP-6468,739,2022-11-07 23:32:13,-3.63,94.88,Fahrenheit,IoT Device
SP-3206,740,2022-09-13 20:28:24,32.22,25.21,Fahrenheit,Mobile App
SP-9237,741,2022-11-18 09:41:12,36.43,3.28,Celsius,Weather Station
SP-9445,742,2022-11-14 12:41:06,-3.78,51.12,Celsius,Weather Station
SP-6208,743,2022-12-04 16:17:38,29.36,40.03,Fahrenheit,IoT Device
SP-9265,744,2022-03-11 01:25:13,-5.41,44.88,Celsius,IoT Device
SP-8011,745,2022-12-22 04:10:01,-1.67,47.15,Fahrenheit,Weather Station
SP-6434,746,2022-10-31 20:36:56,-33.22,19.1,Celsius,IoT Device
SP-1407,747,2022-08-31 13:24:54,-18.24,41.26,Fahrenheit,Mobile App
SP-8672,748,2022-10-15 08:33:28,-3.73,80.8,Celsius,Mobile App
SP-8394,749,2022-05-17 16:48:23,15.37,10.72,Fahrenheit,Weather Station
SP-1114,750,2022-05-15 20:25:03,11.07,99.44,Fahrenheit,Mobile App
SP-8670,751,2022-10-09 10:43:05,-22.99,22.49,Celsius,Weather Station
SP-5646,752,2022-01-01 18:49:56,17.16,57.9,Fahrenheit,IoT Device
SP-2883,753,2022-03-30 16:49:42,35.74,1.72,Fahrenheit,Mobile App
SP-1055,754,2022-10-21 15:18:04,-20.78,38.61,Fahrenheit,Weather Station
SP-1029,755,2022-09-04 06:59:28,-44.34,20.5,Celsius,Mobile App
SP-1269,756,2022-02-06 06:42:52,43.95,15.43,Celsius,IoT Device
SP-4726,757,2022-08-19 14:56:18,-8.33,94.73,Celsius,IoT Device
SP-5252,758,2022-08-02 05:08:42,22.26,95.6,Celsius,IoT Device
SP-0381,759,2022-08-13 01:33:03,40.2,28.57,Fahrenheit,Weather Station
SP-7493,760,2022-02-15 08:23:13,-14.78,60.12,Celsius,IoT Device
SP-1530,761,2022-03-02 13:29:37,-44.15,80.77,Celsius,Mobile App
SP-8393,762,2022-03-04 01:57:00,49.47,51.39,Celsius,Weather Station
SP-7397,763,2022-09-11 08:09:37,6.1,95.47,Fahrenheit,Mobile App
SP-1429,764,2022-04-22 03:29:37,-14.81,72.44,Fahrenheit,Mobile App
SP-6527,765,2022-02-20 20:53:28,42.15,8.57,Celsius,Weather Station
SP-4417,766,2022-07-30 11:19:56,33.44,52.89,Fahrenheit,Weather Station
SP-1139,767,2022-06-11 02:48:09,7.67,35.34,Fahrenheit,Weather Station
SP-6272,768,2022-09-01 12:47:43,-42.83,21.5,Celsius,Mobile App
SP-7858,769,2022-07-20 11:40:00,8.16,96.23,Celsius,Mobile App
SP-2716,770,2022-11-26 07:01:49,32.91,89.79,Fahrenheit,Mobile App
SP-8095,771,2022-05-24 19:31:31,11.82,62.39,Celsius,IoT Device
SP-3822,772,2022-12-10 04:01:33,9.22,58.24,Celsius,Weather Station
SP-2813,773,2022-07-03 13:19:28,-7.01,18.05,Fahrenheit,IoT Device
SP-2412,774,2022-09-30 12:13:14,11.33,68.93,Fahrenheit,Weather Station
SP-3653,775,2022-07-04 03:49:31,-46.39,83.07,Fahrenheit,IoT Device
SP-1489,776,2022-05-01 14:55:41,1.55,3.54,Fahrenheit,IoT Device
SP-2937,777,2022-05-11 13:50:33,-0.77,6.67,Fahrenheit,IoT Device
SP-2031,778,2022-03-28 06:02:35,3.05,15.67,Celsius,IoT Device
SP-5469,779,2022-02-07 06:20:37,-39.44,89.95,Celsius,IoT Device
SP-1335,780,2022-07-10 14:06:43,-40.03,93.49,Fahrenheit,Mobile App
SP-5903,781,2022-09-23 08:55:54,46.32,92.89,Fahrenheit,Weather Station
SP-7713,782,2022-08-19 05:27:16,31.69,37.29,Fahrenheit,Weather Station
SP-4179,783,2022-04-24 06:22:05,38.79,73.79,Celsius,IoT Device
SP-5613,784,2022-07-16 16:37:59,45.29,87.94,Fahrenheit,Mobile App
SP-3978,785,2022-02-03 15:56:35,44.84,56.28,Fahrenheit,Weather Station
SP-8030,786,2022-01-01 09:40:10,-36.79,93.34,Fahrenheit,Weather Station
SP-9807,787,2022-10-27 02:43:45,-17.28,13.44,Fahrenheit,IoT Device
SP-9292,788,2022-06-12 01:37:03,-25.35,71.82,Fahrenheit,IoT Device
SP-4698,789,2022-01-24 08:19:32,25.82,96.21,Celsius,Weather Station
SP-7686,790,2022-04-27 15:26:19,-4.16,80.4,Celsius,IoT Device
SP-9011,791,2022-01-17 17:47:34,30.85,59.27,Celsius,Weather Station
SP-3817,792,2022-01-31 08:59:34,4.31,3.03,Celsius,Mobile App
SP-2930,793,2022-02-02 13:13:58,-26.56,13.34,Celsius,Weather Station
SP-7361,794,2022-09-08 05:47:25,-10.24,34.17,Celsius,Mobile App
SP-6344,795,2022-09-12 04:02:22,45.21,85.92,Celsius,Mobile App
SP-9209,796,2022-12-06 11:13:03,42.96,22.0,Celsius,Mobile App
SP-9591,797,2022-12-27 07:55:25,-3.47,6.43,Fahrenheit,Mobile App
SP-3329,798,2022-10-13 22:54:35,6.96,51.31,Fahrenheit,IoT Device
SP-2179,799,2022-02-23 08:07:47,28.47,38.77,Fahrenheit,IoT Device
SP-7515,800,2022-11-22 04:14:36,31.55,69.78,Fahrenheit,Weather Station
SP-5290,801,2022-11-11 06:40:48,-22.17,44.13,Celsius,Weather Station
SP-1456,802,2022-12-16 10:32:07,-34.76,25.09,Celsius,Weather Station
SP-0025,803,2022-09-13 15:03:04,43.01,40.53,Celsius,Weather Station
SP-7972,804,2022-11-07 19:28:45,-45.63,37.64,Fahrenheit,Mobile App
SP-9397,805,2022-11-13 09:12:10,-35.29,63.71,Celsius,Mobile App
SP-7332,806,2022-05-10 08:45:23,23.27,4.39,Fahrenheit,Weather Station
SP-7899,807,2022-09-21 10:25:50,21.9,70.88,Fahrenheit,Mobile App
SP-5358,808,2022-05-08 18:59:41,-5.8,58.59,Celsius,IoT Device
SP-1352,809,2022-02-27 15:27:59,31.12,10.33,Fahrenheit,Mobile App
SP-4690,810,2022-04-15 09:11:43,-41.5,57.34,Fahrenheit,IoT Device
SP-1905,811,2022-10-21 20:25:43,41.71,77.58,Fahrenheit,Weather Station
SP-7583,812,2022-04-18 05:46:22,39.12,74.83,Fahrenheit,Weather Station
SP-2886,813,2022-10-12 23:10:11,48.67,88.3,Fahrenheit,Weather Station
SP-7658,814,2022-10-25 00:29:43,-16.28,46.25,Celsius,Mobile App
SP-6305,815,2022-05-16 21:31:40,-31.3,25.43,Celsius,Mobile App
SP-6980,816,2022-07-07 03:55:14,-42.19,91.75,Fahrenheit,Weather Station
SP-3626,817,2022-08-02 05:40:32,-20.26,11.51,Celsius,Mobile App
SP-6922,818,2022-11-15 11:58:43,25.99,92.49,Celsius,Mobile App
SP-2062,819,2022-04-21 23:09:14,-24.29,56.64,Fahrenheit,IoT Device
SP-7086,820,2022-07-29 23:59:55,23.12,53.76,Fahrenheit,Mobile App
SP-7933,821,2022-06-22 10:30:04,-45.46,87.53,Fahrenheit,Weather Station
SP-7032,822,2022-06-25 19:15:35,-43.99,48.2,Fahrenheit,IoT Device
SP-8343,823,2022-05-03 12:05:20,21.65,21.05,Celsius,Mobile App
SP-3129,824,2022-07-15 08:23:55,33.99,20.15,Celsius,IoT Device
SP-7965,825,2022-04-17 01:05:13,12.62,55.45,Fahrenheit,Weather Station
SP-0185,826,2022-09-19 19:24:33,0.29,73.52,Fahrenheit,IoT Device
SP-5799,827,2022-02-15 17:05:50,-19.17,84.55,Celsius,IoT Device
SP-1394,828,2022-02-09 15:15:14,-7.08,39.99,Celsius,IoT Device
SP-6548,829,2022-09-14 06:44:53,40.3,86.31,Celsius,IoT Device
SP-2263,830,2022-09-16 09:49:33,-10.88,83.85,Fahrenheit,IoT Device
SP-3810,831,2022-11-17 18:55:32,6.07,8.46,Celsius,Mobile App
SP-2565,832,2022-02-07 11:32:17,12.38,46.29,Fahrenheit,Mobile App
SP-9327,833,2022-09-29 00:18:45,22.65,20.67,Celsius,Mobile App
SP-5733,834,2022-03-14 10:58:33,-49.93,1.75,Celsius,Weather Station
SP-9337,835,2022-11-20 23:47:10,-17.56,32.78,Celsius,IoT Device
SP-0045,836,2022-10-02 16:43:46,45.68,79.04,Fahrenheit,Weather Station
SP-3182,837,2022-06-18 01:49:21,30.0,32.94,Celsius,Mobile App
SP-7419,838,2022-12-30 20:35:01,0.36,31.26,Fahrenheit,Mobile App
SP-8765,839,2022-01-25 04:01:00,40.44,28.14,Celsius,IoT Device
SP-9633,840,2022-02-19 00:50:40,3.31,50.84,Fahrenheit,IoT Device
SP-3165,841,2022-12-19 14:32:57,-34.54,30.31,Fahrenheit,IoT Device
SP-9161,842,2022-01-03 11:23:38,-11.32,70.41,Fahrenheit,Mobile App
SP-5265,843,2022-05-10 05:14:05,17.63,68.41,Celsius,Mobile App
SP-0806,844,2022-09-21 08:14:40,45.07,15.35,Fahrenheit,Weather Station
SP-7316,845,2022-08-15 08:29:17,-15.01,41.13,Celsius,Weather Station
SP-4044,846,2022-06-23 05:40:10,26.75,70.44,Celsius,IoT Device
SP-8833,847,2022-01-13 02:31:08,-47.01,2.29,Fahrenheit,Weather Station
SP-1997,848,2022-11-07 04:18:36,-42.68,97.17,Fahrenheit,IoT Device
SP-1756,849,2022-05-03 08:30:57,25.78,66.03,Fahrenheit,IoT Device
SP-7023,850,2022-04-16 15:46:46,33.47,29.48,Celsius,Weather Station
SP-4269,851,2022-06-28 03:56:59,15.46,34.84,Fahrenheit,Weather Station
SP-7548,852,2022-10-09 16:54:34,5.11,50.87,Celsius,Mobile App
SP-7510,853,2022-06-25 12:23:32,18.83,54.41,Fahrenheit,Weather Station
SP-4289,854,2022-11-06 00:45:09,5.66,31.86,Celsius,IoT Device
SP-4182,855,2022-08-11 18:25:44,14.64,50.1,Fahrenheit,Weather Station
SP-1010,856,2022-01-30 05:54:32,26.03,8.19,Fahrenheit,IoT Device
SP-6656,857,2022-06-21 01:31:40,27.28,76.18,Celsius,Weather Station
SP-2982,858,2022-02-02 17:51:50,5.91,85.12,Celsius,IoT Device
SP-8391,859,2022-08-28 09:09:22,13.23,52.91,Fahrenheit,Weather Station
SP-6940,860,2022-11-27 10:15:57,24.92,99.25,Fahrenheit,Weather Station
SP-7678,861,2022-07-11 01:04:51,-15.85,56.31,Fahrenheit,Mobile App
SP-4542,862,2022-12-24 22:53:02,28.58,52.16,Fahrenheit,Mobile App
SP-5050,863,2022-06-26 07:52:04,36.37,86.19,Celsius,IoT Device
SP-2912,864,2022-12-13 05:41:54,31.6,84.88,Fahrenheit,Weather Station
SP-1552,865,2022-11-09 18:01:07,12.55,40.45,Celsius,Mobile App
SP-3555,866,2022-05-30 19:08:50,39.87,30.97,Fahrenheit,IoT Device
SP-9639,867,2022-05-15 01:56:35,13.82,37.3,Fahrenheit,Weather Station
SP-2591,868,2022-06-06 11:26:06,-12.77,95.2,Fahrenheit,Weather Station
SP-1720,869,2022-06-05 19:50:39,23.94,99.07,Fahrenheit,Weather Station
SP-7641,870,2022-04-14 08:06:29,-40.59,15.87,Celsius,Weather Station
SP-5282,871,2022-05-17 06:02:49,-13.04,95.01,Celsius,Weather Station
SP-2138,872,2022-09-01 03:43:41,35.03,73.38,Celsius,IoT Device
SP-6562,873,2022-01-27 22:54:34,-44.56,95.09,Celsius,IoT Device
SP-9860,874,2022-05-08 21:30:04,-16.37,3.54,Fahrenheit,IoT Device
SP-2090,875,2022-11-03 08:27:52,3.9,5.75,Fahrenheit,IoT Device
SP-1779,876,2022-01-20 14:29:34,27.72,80.48,Celsius,Mobile App
SP-3437,877,2022-08-04 16:09:48,-29.39,37.14,Fahrenheit,Mobile App
SP-3533,878,2022-03-10 21:45:42,-38.84,53.54,Fahrenheit,Mobile App
SP-0536,879,2022-05-06 12:04:03,-18.02,22.11,Fahrenheit,IoT Device
SP-9391,880,2022-10-24 15:42:49,5.94,57.12,Celsius,Mobile App
SP-4872,881,2022-12-24 12:32:13,-23.62,40.84,Celsius,Weather Station
SP-1776,882,2022-01-25 16:24:00,-35.75,3.6,Celsius,IoT Device
SP-4044,883,2022-11-25 02:28:01,-35.02,65.92,Celsius,Weather Station
SP-0848,884,2022-11-25 15:34:22,2.12,3.96,Fahrenheit,IoT Device
SP-9684,885,2022-10-30 10:07:05,-18.4,94.41,Celsius,IoT Device
SP-3874,886,2022-07-29 13:57:29,-1.68,54.58,Fahrenheit,IoT Device
SP-3517,887,2022-01-24 12:22:26,-3.75,60.53,Fahrenheit,Mobile App
SP-3032,888,2022-11-09 17:45:31,42.23,87.51,Celsius,Mobile App
SP-8744,889,2022-05-21 09:39:15,18.59,25.92,Fahrenheit,IoT Device
SP-6551,890,2022-11-17 14:32:12,-28.6,22.67,Fahrenheit,Mobile App
SP-0654,891,2022-04-15 00:48:40,-18.62,54.82,Celsius,Weather Station
SP-8444,892,2022-07-24 21:21:02,23.88,77.39,Celsius,IoT Device
SP-8695,893,2022-10-24 18:44:13,-28.69,65.86,Fahrenheit,IoT Device
SP-5288,894,2022-12-30 05:05:09,24.31,11.79,Fahrenheit,Mobile App
SP-2303,895,2022-09-29 00:53:48,-35.47,91.86,Celsius,Mobile App
SP-0847,896,2022-12-15 17:01:58,-40.12,79.1,Fahrenheit,Mobile App
SP-3331,897,2022-08-05 06:27:38,32.61,56.57,Fahrenheit,Weather Station
SP-0919,898,2022-12-24 03:33:12,42.38,31.19,Fahrenheit,Mobile App
SP-1103,899,2022-07-05 00:44:48,-36.2,19.32,Fahrenheit,IoT Device
SP-2499,900,2022-11-20 01:42:18,-1.59,17.87,Celsius,IoT Device
SP-4516,901,2022-05-03 02:08:18,-34.38,15.1,Fahrenheit,Mobile App
SP-0936,902,2022-12-01 00:41:22,2.08,25.35,Fahrenheit,IoT Device
SP-4094,903,2022-09-13 13:52:30,-18.47,85.75,Fahrenheit,IoT Device
SP-4652,904,2022-09-18 08:42:26,12.53,46.54,Fahrenheit,Mobile App
SP-3717,905,2022-07-24 18:13:58,32.78,84.73,Fahrenheit,Weather Station
SP-3184,906,2022-01-14 19:18:25,38.09,41.47,Fahrenheit,Weather Station
SP-8675,907,2022-08-31 10:23:01,12.89,12.58,Fahrenheit,Weather Station
SP-3400,908,2022-02-28 15:44:19,1.45,99.61,Fahrenheit,IoT Device
SP-9558,909,2022-08-09 15:07:10,29.11,83.43,Celsius,Mobile App
SP-7991,910,2022-08-31 22:35:10,8.6,42.81,Celsius,Weather Station
SP-7193,911,2022-10-13 23:33:29,-12.86,46.23,Fahrenheit,Mobile App
SP-3278,912,2022-09-24 07:15:08,32.95,64.94,Celsius,Weather Station
SP-4307,913,2022-04-06 20:48:39,9.12,6.25,Fahrenheit,Mobile App
SP-1282,914,2022-01-25 21:21:16,25.6,99.87,Fahrenheit,IoT Device
SP-3741,915,2022-06-30 09:57:20,31.43,94.68,Celsius,Mobile App
SP-7067,916,2022-09-24 07:16:52,41.73,85.59,Fahrenheit,IoT Device
SP-3955,917,2022-05-30 21:45:31,33.71,3.93,Fahrenheit,Mobile App
SP-4526,918,2022-10-28 15:55:28,47.3,7.07,Celsius,IoT Device
SP-0793,919,2022-09-28 16:26:37,5.81,54.38,Fahrenheit,Weather Station
SP-1146,920,2022-04-09 09:01:00,-2.14,6.86,Celsius,Mobile App
SP-1599,921,2022-09-12 13:48:17,21.74,75.37,Celsius,Weather Station
SP-1524,922,2022-10-25 09:01:20,-44.63,90.55,Fahrenheit,IoT Device
SP-9606,923,2022-07-02 22:54:13,-3.69,80.82,Fahrenheit,IoT Device
SP-3847,924,2022-06-03 15:02:35,-14.17,25.23,Celsius,Mobile App
SP-1521,925,2022-03-12 23:16:18,-30.35,81.43,Fahrenheit,Mobile App
SP-4581,926,2022-10-26 22:07:19,39.32,76.88,Celsius,Mobile App
SP-1543,927,2022-05-04 22:14:34,-17.05,61.29,Celsius,Weather Station
SP-9156,928,2022-04-07 23:46:24,-19.79,66.79,Fahrenheit,Mobile App
SP-2664,929,2022-07-29 23:50:40,-10.78,99.39,Fahrenheit,Mobile App
SP-4363,930,2022-07-24 18:44:55,17.11,42.53,Fahrenheit,IoT Device
SP-4751,931,2022-08-13 00:14:43,9.92,72.49,Fahrenheit,Mobile App
SP-8346,932,2022-07-04 16:59:51,18.5,47.29,Celsius,Weather Station
SP-5710,933,2022-02-20 01:10:23,-9.08,78.33,Fahrenheit,Mobile App
SP-7371,934,2022-05-18 10:18:03,-41.26,36.03,Fahrenheit,Mobile App
SP-1037,935,2022-03-17 15:42:22,10.42,99.33,Fahrenheit,Weather Station
SP-5347,936,2022-04-19 06:32:15,-49.12,0.03,Celsius,Weather Station
SP-6319,937,2022-10-11 09:24:29,-48.24,14.39,Celsius,Weather Station
SP-4061,938,2022-03-08 03:16:14,-16.73,90.63,Celsius,Weather Station
SP-4333,939,2022-03-21 12:18:00,-22.99,41.47,Celsius,Mobile App
SP-2223,940,2022-04-16 10:21:10,-18.15,64.41,Celsius,Weather Station
SP-2708,941,2022-02-25 10:20:50,37.58,2.46,Celsius,Mobile App
SP-1760,942,2022-09-13 15:28:43,5.7,2.98,Fahrenheit,Mobile App
SP-3946,943,2022-02-04 08:11:46,-7.02,22.16,Celsius,IoT Device
SP-2156,944,2022-01-07 23:21:34,8.15,61.3,Fahrenheit,IoT Device
SP-0241,945,2022-05-28 19:14:49,-0.75,7.49,Fahrenheit,Mobile App
SP-9028,946,2022-09-19 22:05:31,-9.69,42.77,Fahrenheit,Mobile App
SP-8245,947,2022-11-03 17:59:21,27.94,77.44,Fahrenheit,IoT Device
SP-5526,948,2022-01-26 11:26:32,49.39,22.23,Fahrenheit,IoT Device
SP-7091,949,2022-01-10 01:16:55,-41.02,45.77,Celsius,IoT Device
SP-3516,950,2022-02-16 22:26:00,38.0,30.17,Celsius,Mobile App
SP-0868,951,2022-11-17 07:25:45,-8.9,97.53,Fahrenheit,Weather Station
SP-1374,952,2022-06-07 13:11:24,-28.57,92.27,Fahrenheit,Mobile App
SP-8378,953,2022-06-06 08:22:13,-46.43,58.21,Celsius,IoT Device
SP-6419,954,2022-09-19 15:18:17,27.75,97.9,Fahrenheit,Weather Station
SP-1167,955,2022-05-15 17:57:52,4.21,93.96,Celsius,Mobile App
SP-9912,956,2022-08-26 11:19:09,29.74,0.97,Fahrenheit,Weather Station
SP-5582,957,2022-01-09 06:33:34,-48.76,48.61,Celsius,IoT Device
SP-9520,958,2022-01-07 12:20:51,-49.78,57.9,Fahrenheit,Weather Station
SP-1466,959,2022-05-02 07:22:21,-12.21,25.15,Fahrenheit,Mobile App
SP-0916,960,2022-05-06 04:09:10,35.82,18.06,Celsius,IoT Device
SP-7481,961,2022-11-21 06:20:50,-34.14,70.18,Fahrenheit,Weather Station
SP-5653,962,2022-07-08 06:26:48,21.66,48.44,Celsius,Weather Station
SP-5536,963,2022-06-25 10:06:09,12.36,91.21,Celsius,IoT Device
SP-9181,964,2022-02-23 11:36:02,-39.81,8.83,Celsius,Mobile App
SP-3631,965,2022-10-11 07:57:23,28.98,79.03,Fahrenheit,IoT Device
SP-0719,966,2022-06-22 04:05:43,-47.44,22.0,Celsius,IoT Device
SP-3731,967,2022-07-21 11:01:10,36.04,99.77,Fahrenheit,IoT Device
SP-6016,968,2022-01-15 23:02:28,14.56,11.69,Fahrenheit,Mobile App
SP-4075,969,2022-04-25 21:27:43,35.54,94.49,Celsius,Weather Station
SP-4451,970,2022-03-31 14:09:46,13.51,51.57,Celsius,Mobile App
SP-2988,971,2022-05-10 23:45:35,-5.8,20.12,Fahrenheit,IoT Device
SP-4574,972,2022-08-17 17:58:43,39.24,69.4,Fahrenheit,Weather Station
SP-2900,973,2022-04-26 15:06:54,-30.25,61.16,Fahrenheit,Mobile App
SP-6670,974,2022-05-28 10:59:14,-42.4,37.67,Fahrenheit,Mobile App
SP-8742,975,2022-01-04 13:24:48,-49.53,6.75,Celsius,Weather Station
SP-0279,976,2022-12-06 04:30:42,-22.62,16.9,Celsius,Mobile App
SP-1596,977,2022-11-19 20:38:39,-4.34,69.75,Celsius,IoT Device
SP-6261,978,2022-03-08 08:56:36,8.85,96.08,Fahrenheit,Weather Station
SP-5458,979,2022-05-19 11:42:16,3.94,26.31,Celsius,IoT Device
SP-2571,980,2022-03-03 18:10:03,-44.48,88.84,Fahrenheit,Mobile App
SP-6519,981,2022-10-02 05:32:39,-49.6,77.14,Celsius,IoT Device
SP-9548,982,2022-02-13 14:49:53,15.25,76.1,Fahrenheit,Mobile App
SP-7817,983,2022-09-01 23:58:40,11.92,46.39,Fahrenheit,Weather Station
SP-3782,984,2022-09-06 15:17:27,8.91,57.98,Celsius,Mobile App
SP-7263,985,2022-05-13 06:00:26,13.75,0.27,Celsius,Weather Station
SP-7443,986,2022-10-12 11:32:32,-4.68,77.56,Fahrenheit,Weather Station
SP-6344,987,2022-03-13 06:50:14,-45.1,78.76,Fahrenheit,Weather Station
SP-5167,988,2022-12-08 06:19:07,-20.25,13.24,Fahrenheit,IoT Device
SP-0468,989,2022-12-21 11:46:18,49.63,37.68,Fahrenheit,IoT Device
SP-0580,990,2022-10-31 17:24:17,-17.75,30.46,Celsius,IoT Device
SP-5304,991,2022-08-28 06:35:16,2.96,61.14,Fahrenheit,IoT Device
SP-5399,992,2022-05-08 21:04:33,9.98,18.64,Fahrenheit,Weather Station
SP-9352,993,2022-01-30 07:37:31,8.06,24.2,Celsius,Mobile App
SP-3614,994,2022-03-05 11:01:58,-16.15,13.13,Celsius,Mobile App
